Panasonic CGR18650C 2150mAh
starting voltage: 4.1943 V
internal resistance: 405 mOhm
3.7939,0.9995,5.3427934646606445,0.0014833672410911984,0.005627746975975898;
3.7842,0.9995,10.693269491195679,0.0029688674601250223,0.011249176904843694;
3.7842,0.9995,16.047706842422485,0.004455467496944799,0.01687476876417709;
3.7744,0.9995,21.397176504135132,0.005940688309967518,0.022480586200850042;
3.7695,0.9995,26.751166343688965,0.007427164100143645,0.02808385669191895;
3.7598,0.9995,32.101189374923706,0.008912538550065624,0.03366856754873561;
3.7598,0.9995,37.45506525039673,0.010398982699380981,0.03925730026133149;
3.7598,0.9995,42.80899095535278,0.01188544068329864,0.04484608498926511;
3.7549,0.9995,48.15899085998535,0.013370808712376489,0.05042349340164952;
3.7500,0.9995,53.513001441955566,0.014857290261454053,0.05599779921069038;
3.7500,0.9995,58.86247205734253,0.01634251133925385,0.061567378252439624;
3.7402,0.9995,64.21619129180908,0.01782891199893422,0.06712681399977613;
3.7451,0.9995,69.56703042984009,0.019314513031840327,0.0726905384281128;
3.7402,0.9995,74.92115569114685,0.020801026420361468,0.07825039580385956;
3.7354,0.9995,80.27096104621887,0.02228634043491549,0.08379863777382467;
3.7207,0.9995,85.62497806549072,0.02377282377123833,0.08932939632328105;
3.7256,0.9995,90.97421622276306,0.025257980309625467,0.09486249552269617;
3.7305,0.9995,96.32847547531128,0.02674453089932601,0.10040807249757404;
3.7256,0.9947,101.67865085601807,0.028222814080211853,0.10591556431628234;
3.7207,0.9995,107.03215026855469,0.02970915370877584,0.11144578817228036;
3.7158,0.9995,112.3870005607605,0.0311958683940702,0.11697012259989716;
3.7207,0.9995,117.73670506477356,0.03268115440844827,0.12249642627359364;
3.7158,0.9995,123.09016370773315,0.03416748271779219,0.1280193250054538;
3.7158,0.9995,128.44014716148376,0.03565284617946545,0.1335386385563393;
3.7158,0.9995,133.7939910888672,0.03713928145874871,0.13906193476710002;
3.7109,0.9947,139.1444034576416,0.03861763012075424,0.14454793881693634;
3.7109,0.9995,144.49799466133118,0.04010399523411194,0.15006369111609544;
3.7061,0.9995,149.84772753715515,0.04158928912560807,0.15556833880736923;
3.7061,0.9995,155.20216369628906,0.043075888831456494,0.1610778259772141;
3.7012,0.9995,160.55166721343994,0.04456111904406547,0.16657496004012243;
3.7061,0.9995,165.90596747398376,0.046047681019180345,0.17208430737609567;
3.6963,0.9995,171.256450176239,0.04753318309165371,0.177575168686579;
3.7061,0.9995,176.6099705696106,0.049019528545313405,0.18308371357238717;
3.6963,0.9995,181.9602222442627,0.05050496647553973,0.18857433779388275;
3.7012,0.9995,187.31315231323242,0.051991148032188406,0.19407499297135083;
3.7012,0.9995,192.6681523323059,0.053477904287483946,0.1995777752234507;
3.7061,0.9995,198.01706218719482,0.05496296967636213,0.20508157606117214;
3.6963,0.9995,203.3716857433319,0.05644962141090631,0.21057668686756775;
3.6914,0.9947,208.72197103500366,0.05792793496080239,0.21603373350565414;
3.6914,0.9947,214.0751554965973,0.059407049567454386,0.22149373716464932;
3.6816,0.9947,219.42498064041138,0.06088523597594102,0.2269358282461337;
3.6914,0.9995,224.77962923049927,0.06237189466088348,0.23242368011573028;
3.6816,0.9947,230.12900853157043,0.06384995788054333,0.23786531766523;
3.6865,0.9995,235.48278284072876,0.06533637383109993,0.2433449900669569;
3.6865,0.9995,240.8332462310791,0.06682187054183747,0.24882127369109086;
3.6768,0.9995,246.1868658065796,0.06830824353231323,0.2542863699024721;
3.6914,0.9995,251.5369234085083,0.06979362758040426,0.2597695165775954;
3.6865,0.9995,256.8905153274536,0.07127999289234477,0.2652490023000641;
3.6816,0.9995,262.24111700057983,0.07276552799575856,0.2707181483367923;
3.6719,0.9995,267.5951292514801,0.074252010008196,0.27617636163826137;
3.6768,0.9995,272.9491157531738,0.07573848487165236,0.2816418324162177;
3.6719,0.9947,278.2989869117737,0.07721668399427993,0.2870696317745939;
3.6768,0.9947,283.65308475494385,0.07869605097333586,0.29250896828318673;
3.6768,0.9995,289.0031268596649,0.08018143071879939,0.297970412531307;
3.6768,0.9995,294.35615158081055,0.08166763855457301,0.30343490150187946;
3.6816,0.9995,299.70679473876953,0.08315318517578968,0.30890408994255075;
3.6719,0.9995,305.06079602241516,0.08463966414329073,0.3143622920633179;
3.6621,0.9995,310.4103350639343,0.08612490421884585,0.3198013897440083;
3.6719,0.9995,315.76441168785095,0.08761140410373604,0.32525966867133654;
3.6719,0.9995,321.11413288116455,0.08909669475171296,0.330713507401643;
3.6670,0.9947,326.4682388305664,0.09057606397056575,0.3361383543271762;
3.6670,0.9995,331.81813311576843,0.09206140267558226,0.34158509135847176;
3.6670,0.9995,337.17281436920166,0.09354807042913962,0.34703670201076664;
3.6621,0.9947,342.5225338935852,0.09502622765439082,0.35244986158535907;
3.6621,0.9947,347.876193523407,0.09650547355266408,0.35786700798942556;
3.6572,0.9995,353.22576093673706,0.09799072150533725,0.36329885680194185;
3.6523,0.9995,358.58012890815735,0.09947730227962463,0.36872829576387167;
3.6621,0.9995,363.93440771102905,0.10096385829725527,0.3741722125560368;
3.6670,0.9995,369.28420853614807,0.10244917105411817,0.37961885443545307;
3.6670,0.9995,374.6379482746124,0.1039355774065057,0.38506950652965816;
3.6572,0.9995,379.98810386657715,0.10542098866044147,0.39050195256755205;
3.6621,0.9995,385.34237456321716,0.10690754242746695,0.395945861117776;
3.6523,0.9947,390.692036151886,0.1083856836447583,0.40134447628568926;
3.6572,0.9995,396.04563879966736,0.10987205193544093,0.4067804223983738;
