Samsung ICR18650-22E 2200mAh
starting voltage: 4.1748 V
internal resistance: 405 mOhm
3.7598,0.9995,5.337621212005615,0.0014819312226110035,0.005571765010772851;
3.7646,0.9995,10.688120603561401,0.0029674379286832283,0.011164103556452348;
3.7549,0.9995,16.042339086532593,0.0044539771991637025,0.01674590986317948;
3.7402,0.9995,21.396525621414185,0.005940507599612078,0.022305830866936494;
3.7402,0.9995,26.746119737625122,0.00742576296604342,0.027860982988463;
3.7598,0.9995,32.0994234085083,0.008912048249112237,0.03344911839574513;
3.7158,0.9947,37.4501748085022,0.010390490587327217,0.03894271443608435;
3.7305,0.9995,42.80386018753052,0.01187688184742133,0.04448769703186544;
3.7402,0.9995,48.15434288978577,0.013362383919894697,0.050043771883330326;
3.7354,0.9995,53.50784087181091,0.014848723151293068,0.0555958434482958;
3.7256,0.9947,58.85786056518555,0.01632696331490411,0.061103175001845096;
3.7109,0.9995,64.21174764633179,0.017813410575350127,0.06661923214063423;
3.7305,0.9995,69.56212186813354,0.01929888252943092,0.07216078526533262;
3.7109,0.9995,74.91532754898071,0.020785140606655015,0.07767614036410352;
3.7207,0.9995,80.26982522010803,0.02227175739062495,0.08320739543222044;
3.7061,0.9947,85.62058568000793,0.02375020223214229,0.08868665985936787;
3.7207,0.9995,90.97314810752869,0.025236281717227565,0.09421591579952465;
3.7158,0.9995,96.32297563552856,0.026721601887848643,0.09973506848951845;
3.7158,0.9995,101.67701983451843,0.028208092770318192,0.10525857131059879;
3.7061,0.9995,107.02743983268738,0.029693577433698708,0.11076392602155333;
3.7109,0.9995,112.38160705566406,0.03118010247241126,0.11628027178771175;
3.7109,0.9995,117.7312695980072,0.03266537683659792,0.12179197642577201;
3.7061,0.9995,123.0852952003479,0.03415186255591445,0.12730104115013102;
3.7061,0.9995,128.43960094451904,0.03563842605349752,0.13281039412852363;
3.6963,0.9995,133.7892827987671,0.03712370577942,0.1383004335794509;
3.7012,0.9995,139.14339303970337,0.03861021499770217,0.14380230149815687;
3.7012,0.9995,144.49334859848022,0.04009557071464591,0.14929990007770905;
3.6914,0.9995,149.84706616401672,0.04158197091096639,0.15478679776240648;
3.6963,0.9995,155.19700646400452,0.04306732239147689,0.16027710243981744;
3.6865,0.9995,160.5511326789856,0.04455383604477511,0.1657571350227013;
3.7256,0.9995,165.90079736709595,0.04603911100471019,0.17129067541343546;
3.6963,0.9995,171.25474619865417,0.047525575409471985,0.17678509379275648;
3.6865,0.9995,176.6045446395874,0.0490108875043922,0.18226069683067983;
3.6865,0.9995,181.95886826515198,0.05049745596654547,0.18774093146640788;
3.6914,0.9995,187.31320190429688,0.051984027208858065,0.1932284605502806;
3.6914,0.9995,192.66320061683655,0.05346939490696456,0.19871154687107093;
3.6865,0.9995,198.01622867584229,0.05495560366945796,0.20419045547400283;
3.6865,0.9995,203.36661005020142,0.056441077609366834,0.2096666551534769;
3.6816,0.9995,208.7200379371643,0.057927397379650004,0.21513869001975142;
3.6865,0.9947,214.07095193862915,0.05940588464555475,0.22058913332550925;
3.6865,0.9995,219.42459106445312,0.060892263063960596,0.22606866736496242;
3.6768,0.9947,224.7748520374298,0.06237056989446613,0.23150410591936516;
3.6865,0.9995,230.12794375419617,0.06385679633082945,0.23698307967701857;
3.6865,0.9995,235.4786331653595,0.06534235579373439,0.24245959463701758;
3.6865,0.9995,240.83174395561218,0.06682858752563926,0.2479385879166849;
3.6719,0.9995,246.1867184638977,0.06831533669814797,0.2533977822032197;
3.6816,0.9995,251.53618621826172,0.06980055698161654,0.2588657691988375;
3.6865,0.9995,256.89011693000793,0.07128701635561385,0.2643456016810786;
3.6670,0.9995,262.24084520339966,0.0727725866081847,0.2697931877972559;
3.6719,0.9995,267.5942962169647,0.074258912799312,0.27525082893845626;
3.6768,0.9995,272.9444098472595,0.07574431240305635,0.2807123462015035;
3.6719,0.9995,278.2979919910431,0.07723067500103181,0.2861701210250096;
3.6963,0.9995,283.64801955223083,0.07871605070864492,0.2916605152530599;
3.6621,0.9947,289.00190114974976,0.08019535793782605,0.2970778862570441;
3.6719,0.9995,294.3519721031189,0.08168074569279618,0.30253208155451894;
3.6719,0.9995,299.7058153152466,0.08316718077349664,0.3079901225273429;
3.6523,0.9995,305.0595314502716,0.0846535805726515,0.31341890051379623;
3.6719,0.9995,310.4088382720947,0.08613875617498823,0.3188723168080164;
3.6719,0.9995,315.7638852596283,0.08762552547055484,0.32433158498440745;
3.6621,0.9947,321.1142363548279,0.08910385720233124,0.3297453836193458;
3.6670,0.9995,326.4671654701233,0.09059003849420284,0.33519521041663897;
3.6572,0.9995,331.81760358810425,0.09207552818834783,0.34062794332606605;
3.6719,0.9995,337.17141556739807,0.09356195459759899,0.3460859524581954;
3.6719,0.9947,342.52228331565857,0.09504042908348641,0.35151476292292544;
3.6572,0.9995,347.8755235671997,0.09652669675887957,0.3569503410653733;
3.6719,0.9995,353.2254571914673,0.09801204638595053,0.3624043963610152;
3.6670,0.9995,358.57943654060364,0.0994985192635788,0.3678552924032781;
3.6670,0.9947,363.9337160587311,0.10097793644043473,0.3732803151908088;
3.6572,0.9995,369.2830090522766,0.10246310820350384,0.3787118853627051;
3.6621,0.9995,374.6373646259308,0.10394968553568922,0.3841558802109012;
3.6670,0.9995,379.98699283599854,0.10543495036790108,0.3896023463506221;
3.6572,0.9947,385.3413007259369,0.106914375384046,0.3950128995196672;
3.6621,0.9995,390.6914052963257,0.1083997724724081,0.4004525721969581;
3.6572,0.9995,396.0446422100067,0.10988603922108149,0.4058881469502064;
